İl Adı,İlce Kodu,İlce Adı,Ürün Adı,Verim (Kg/Dekar)
KARAMAN,4,KAZIMKARABEKİR,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   290
KARAMAN,0,MERKEZ,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   344
KARAMAN,0,MERKEZ,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   169
KARAMAN,5,SARIVELİLER,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   300
KARAMAN,5,SARIVELİLER,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   270
KIRIKKALE,2,BALIŞEYH,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   437
KIRIKKALE,2,BALIŞEYH,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   115
KIRIKKALE,3,ÇELEBİ,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   355
KIRIKKALE,3,ÇELEBİ,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   300
KIRIKKALE,4,DELİCE,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   382
KIRIKKALE,4,DELİCE,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   200
KIRIKKALE,5,KARAKEÇİLİ,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   300
KIRIKKALE,5,KARAKEÇİLİ,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   191
KIRIKKALE,6,KESKİN,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   333
KIRIKKALE,6,KESKİN,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   150
KIRIKKALE,0,MERKEZ,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   115
KIRIKKALE,0,MERKEZ,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   200
KIRIKKALE,7,SULAKYURT,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   218
KIRIKKALE,7,SULAKYURT,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   87
ŞIRNAK,5,SİLOPİ,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   100
ŞIRNAK,5,SİLOPİ,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   79
BARTIN,0,MERKEZ,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   98
BARTIN,0,MERKEZ,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   200
YALOVA,1,ALTINOVA,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   109
YALOVA,1,ALTINOVA,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   250
KARABÜK,1,EFLANİ,Ayçiçeği (Yağlık) 2. Ekiliş Kuru,   136
KARABÜK,1,EFLANİ,Ayçiçeği (Yağlık) 2. Ekiliş Sulu,   250
OSMANİYE,2,DÜZİÇİ,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   327
OSMANİYE,2,DÜZİÇİ,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   246
OSMANİYE,2,DÜZİÇİ,Ayçiçeği (Yağlık) 2. Ekiliş Sulu,   300
OSMANİYE,2,DÜZİÇİ,Ayçiçeği (Yağlık) 2. Ekiliş Kuru,   230
OSMANİYE,3,HASANBEYLİ,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   355
OSMANİYE,3,HASANBEYLİ,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   400
OSMANİYE,4,KADİRLİ,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   300
OSMANİYE,4,KADİRLİ,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   400
OSMANİYE,0,MERKEZ,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   267
OSMANİYE,0,MERKEZ,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   400
OSMANİYE,5,SUMBAS,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   355
OSMANİYE,5,SUMBAS,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   400
OSMANİYE,6,TOPRAKKALE,Ayçiçeği (Yağlık) 1. Ekiliş Sulu,   400
OSMANİYE,6,TOPRAKKALE,Ayçiçeği (Yağlık) 1. Ekiliş Kuru,   300
,,,,
,,,,
,,,,
,,,,
İl Adı,İlce Kodu,İlce Adı,Ürün Adı,Daginik Meyve Veren Yasta Agac Sayisi
ADANA,3,ALADAĞ,Zeytin (Yağlık),   346
ADANA,4,CEYHAN,Zeytin (Yağlık),   
ADANA,5,FEKE,Zeytin (Yağlık),   989
ADANA,6,İMAMOĞLU,Zeytin (Yağlık),   
ADANA,7,KARAİSALI,Zeytin (Yağlık),  31 642
ADANA,8,KARATAŞ,Zeytin (Yağlık),   
ADANA,9,KOZAN,Zeytin (Yağlık),  69 218
ADANA,1,SEYHAN,Zeytin (Yağlık),   
ADANA,13,YUMURTALIK,Zeytin (Yağlık),   
ADANA,2,YÜREĞİR,Zeytin (Yağlık),   
ADANA,14,SARIÇAM,Zeytin (Yağlık),  19 776
ADANA,15,ÇUKUROVA,Zeytin (Yağlık),  5 933
ADIYAMAN,1,BESNİ,Zeytin (Yağlık),   435
ADIYAMAN,3,GERGER,Zeytin (Yağlık),  2 175
ADIYAMAN,5,KAHTA,Zeytin (Yağlık),  4 746
ADIYAMAN,0,MERKEZ,Zeytin (Yağlık),   
ADIYAMAN,6,SAMSAT,Zeytin (Yağlık),   168
ADIYAMAN,8,TUT,Zeytin (Yağlık),   386
ANTALYA,1,AKSEKİ,Zeytin (Yağlık),   99
ANTALYA,2,ALANYA,Zeytin (Yağlık),  32 137
ANTALYA,4,FİNİKE,Zeytin (Yağlık),  7 663
ANTALYA,5,GAZİPAŞA,Zeytin (Yağlık),  24 721
ANTALYA,6,GÜNDOĞMUŞ,Zeytin (Yağlık),  2 274
ANTALYA,9,KAŞ,Zeytin (Yağlık),  268 960
ANTALYA,12,KUMLUCA,Zeytin (Yağlık),  21 665
ANTALYA,13,MANAVGAT,Zeytin (Yağlık),  37 674
ANTALYA,14,SERİK,Zeytin (Yağlık),  10 877
ANTALYA,16,DÖŞEMEALTI,Zeytin (Yağlık),   
ANTALYA,17,KEPEZ,Zeytin (Yağlık),  7 911
ANTALYA,18,KONYAALTI,Zeytin (Yağlık),  1 730
ARTVİN,7,YUSUFELİ,Zeytin (Yağlık),   840
AYDIN,1,BOZDOĞAN,Zeytin (Yağlık),  184 910
AYDIN,2,BUHARKENT,Zeytin (Yağlık),   
AYDIN,3,ÇİNE,Zeytin (Yağlık),  88 994
AYDIN,4,DİDİM,Zeytin (Yağlık),  9 888
AYDIN,5,GERMENCİK,Zeytin (Yağlık),  129 140
AYDIN,6,İNCİRLİOVA,Zeytin (Yağlık),  6 328
AYDIN,7,KARACASU,Zeytin (Yağlık),   
AYDIN,8,KARPUZLU,Zeytin (Yağlık),  14 338
AYDIN,9,KOÇARLI,Zeytin (Yağlık),  4 301
AYDIN,10,KÖŞK,Zeytin (Yağlık),  7 911
AYDIN,11,KUŞADASI,Zeytin (Yağlık),  11 371
AYDIN,12,KUYUCAK,Zeytin (Yağlık),  28 804
AYDIN,0,MERKEZ,Zeytin (Yağlık),  84 702
AYDIN,13,NAZİLLİ,Zeytin (Yağlık),  11 935
AYDIN,14,SÖKE,Zeytin (Yağlık),  2 126
AYDIN,15,SULTANHİSAR,Zeytin (Yağlık),   
AYDIN,16,YENİPAZAR,Zeytin (Yağlık),  20 765
BALIKESİR,1,AYVALIK,Zeytin (Yağlık),   
BALIKESİR,2,BALYA,Zeytin (Yağlık),   
BALIKESİR,3,BANDIRMA,Zeytin (Yağlık),   
BALIKESİR,4,BİGADİÇ,Zeytin (Yağlık),   129
BALIKESİR,5,BURHANİYE,Zeytin (Yağlık),   
BALIKESİR,7,EDREMİT,Zeytin (Yağlık),   
BALIKESİR,8,ERDEK,Zeytin (Yağlık),   
BALIKESİR,9,GÖMEÇ,Zeytin (Yağlık),   
BALIKESİR,10,GÖNEN,Zeytin (Yağlık),  2 585
BALIKESİR,11,HAVRAN,Zeytin (Yağlık),   
BALIKESİR,14,MANYAS,Zeytin (Yağlık),   
BALIKESİR,15,MARMARA,Zeytin (Yağlık),   
BALIKESİR,16,SAVAŞTEPE,Zeytin (Yağlık),  3 263
BALIKESİR,17,SINDIRGI,Zeytin (Yağlık),   99
BALIKESİR,18,SUSURLUK,Zeytin (Yağlık),   227
BURDUR,1,AĞLASUN,Zeytin (Yağlık),   
BURDUR,3,BUCAK,Zeytin (Yağlık),  28 676
BURDUR,5,ÇELTİKÇİ,Zeytin (Yağlık),   346
ÇANAKKALE,1,AYVACIK,Zeytin (Yağlık),  445 909
ÇANAKKALE,2,BAYRAMİÇ,Zeytin (Yağlık),  9 542
ÇANAKKALE,3,BİGA,Zeytin (Yağlık),   346
ÇANAKKALE,4,BOZCAADA,Zeytin (Yağlık),  5 147
ÇANAKKALE,6,ECEABAT,Zeytin (Yağlık),  183 921
ÇANAKKALE,7,EZİNE,Zeytin (Yağlık),   
ÇANAKKALE,8,GELİBOLU,Zeytin (Yağlık),  30 456
ÇANAKKALE,9,GÖKÇEADA,Zeytin (Yağlık),  39 553
ÇANAKKALE,10,LAPSEKİ,Zeytin (Yağlık),  4 450
ÇANAKKALE,0,MERKEZ,Zeytin (Yağlık),  26 619
DENİZLİ,2,AKKÖY,Zeytin (Yağlık),  1 829
DENİZLİ,3,BABADAĞ,Zeytin (Yağlık),   
DENİZLİ,6,BEYAĞAÇ,Zeytin (Yağlık),  2 769
DENİZLİ,8,BULDAN,Zeytin (Yağlık),  5 389
DENİZLİ,9,ÇAL,Zeytin (Yağlık),   494
DENİZLİ,13,GÜNEY,Zeytin (Yağlık),  3 955
DENİZLİ,14,HONAZ,Zeytin (Yağlık),   643
DENİZLİ,15,KALE,Zeytin (Yağlık),  13 349
DENİZLİ,0,MERKEZ,Zeytin (Yağlık),  10 383
DENİZLİ,16,SARAYKÖY,Zeytin (Yağlık),  14 387
DİYARBAKIR,7,ERGANİ,Zeytin (Yağlık),   
ESKİŞEHİR,1,ALPU,Zeytin (Yağlık),   
ESKİŞEHİR,2,BEYLİKOVA,Zeytin (Yağlık),   
ESKİŞEHİR,3,ÇİFTELER,Zeytin (Yağlık),   
ESKİŞEHİR,4,GÜNYÜZÜ,Zeytin (Yağlık),   
ESKİŞEHİR,5,HAN,Zeytin (Yağlık),   
ESKİŞEHİR,6,İNÖNÜ,Zeytin (Yağlık),   
ESKİŞEHİR,7,MAHMUDİYE,Zeytin (Yağlık),   
ESKİŞEHİR,8,MİHALGAZİ,Zeytin (Yağlık),   
ESKİŞEHİR,10,SARICAKAYA,Zeytin (Yağlık),   
GAZİANTEP,3,ARABAN,Zeytin (Yağlık),   890
GAZİANTEP,4,İSLAHİYE,Zeytin (Yağlık),  4 450
GAZİANTEP,5,KARKAMIŞ,Zeytin (Yağlık),   
GAZİANTEP,6,NİZİP,Zeytin (Yağlık),  19 875
GAZİANTEP,7,NURDAĞI,Zeytin (Yağlık),  27 687
GAZİANTEP,8,OĞUZELİ,Zeytin (Yağlık),   
GAZİANTEP,1,ŞAHİNBEY,Zeytin (Yağlık),  13 151
GAZİANTEP,2,ŞEHİTKAMİL,Zeytin (Yağlık),  664 488
GAZİANTEP,9,YAVUZELİ,Zeytin (Yağlık),   989
HATAY,1,ALTINÖZÜ,Zeytin (Yağlık),   
HATAY,2,BELEN,Zeytin (Yağlık),  3 758
HATAY,4,ERZİN,Zeytin (Yağlık),  30 653
HATAY,5,HASSA,Zeytin (Yağlık),  27 786
HATAY,6,İSKENDERUN,Zeytin (Yağlık),  97 053
HATAY,7,KIRIKHAN,Zeytin (Yağlık),  5 340
HATAY,0,MERKEZ,Zeytin (Yağlık),  237 317
HATAY,9,REYHANLI,Zeytin (Yağlık),  4 450
HATAY,10,SAMANDAĞ,Zeytin (Yağlık),  32 631
HATAY,11,YAYLADAĞI,Zeytin (Yağlık),  64 372
ISPARTA,8,SÜTÇÜLER,Zeytin (Yağlık),  2 492
MERSİN,1,ANAMUR,Zeytin (Yağlık),  2 818
MERSİN,2,AYDINCIK,Zeytin (Yağlık),  4 806
MERSİN,3,BOZYAZI,Zeytin (Yağlık),   49
MERSİN,4,ÇAMLIYAYLA,Zeytin (Yağlık),   791
MERSİN,5,ERDEMLİ,Zeytin (Yağlık),  14 338
MERSİN,6,GÜLNAR,Zeytin (Yağlık),   494
MERSİN,7,MUT,Zeytin (Yağlık),  909 319
MERSİN,8,SİLİFKE,Zeytin (Yağlık),  395 529
MERSİN,9,TARSUS,Zeytin (Yağlık),  387 356
MERSİN,10,AKDENİZ,Zeytin (Yağlık),   
MERSİN,11,MEZİTLİ,Zeytin (Yağlık),   534
MERSİN,12,TOROSLAR,Zeytin (Yağlık),   801
MERSİN,13,YENİŞEHİR,Zeytin (Yağlık),   396
İZMİR,10,ALİAĞA,Zeytin (Yağlık),  98 882
İZMİR,1,BALÇOVA,Zeytin (Yağlık),   247
İZMİR,11,BAYINDIR,Zeytin (Yağlık),   
İZMİR,12,BERGAMA,Zeytin (Yağlık),  52 408
İZMİR,13,BEYDAĞ,Zeytin (Yağlık),  94 432
İZMİR,2,BORNOVA,Zeytin (Yağlık),   989
İZMİR,3,BUCA,Zeytin (Yağlık),  4 944
İZMİR,14,ÇEŞME,Zeytin (Yağlık),  77 623
İZMİR,4,ÇİĞLİ,Zeytin (Yağlık),   119
İZMİR,15,DİKİLİ,Zeytin (Yağlık),  6 922
İZMİR,16,FOÇA,Zeytin (Yağlık),  34 609
İZMİR,5,GAZİEMİR,Zeytin (Yağlık),   
İZMİR,6,GÜZELBAHÇE,Zeytin (Yağlık),   
İZMİR,17,KARABURUN,Zeytin (Yağlık),  79 106
İZMİR,7,KARŞIYAKA,Zeytin (Yağlık),   494
İZMİR,18,KEMALPAŞA,Zeytin (Yağlık),  365 864
İZMİR,19,KINIK,Zeytin (Yağlık),  43 014
İZMİR,20,KİRAZ,Zeytin (Yağlık),  148 323
İZMİR,8,KONAK,Zeytin (Yağlık),   198
İZMİR,21,MENDERES,Zeytin (Yağlık),   
İZMİR,22,MENEMEN,Zeytin (Yağlık),  11 371
İZMİR,9,NARLIDERE,Zeytin (Yağlık),   297
İZMİR,23,ÖDEMİŞ,Zeytin (Yağlık),  29 665
İZMİR,24,SEFERİHİSAR,Zeytin (Yağlık),  1 978
İZMİR,25,SELÇUK,Zeytin (Yağlık),  91 960
İZMİR,26,TİRE,Zeytin (Yağlık),  30 258
İZMİR,27,TORBALI,Zeytin (Yağlık),  8 899
İZMİR,28,URLA,Zeytin (Yağlık),  1 483
İZMİR,29,BAYRAKLI,Zeytin (Yağlık),   
İZMİR,30,KARABAĞLAR,Zeytin (Yağlık),   396
KOCAELİ,1,GEBZE,Zeytin (Yağlık),   99
KOCAELİ,8,ÇAYIROVA,Zeytin (Yağlık),   
KOCAELİ,9,DARICA,Zeytin (Yağlık),   544
KOCAELİ,10,DİLOVASI,Zeytin (Yağlık),   
MANİSA,1,AHMETLİ,Zeytin (Yağlık),  13 844
MANİSA,3,ALAŞEHİR,Zeytin (Yağlık),  33 224
MANİSA,4,DEMİRCİ,Zeytin (Yağlık),   
MANİSA,6,GÖRDES,Zeytin (Yağlık),  12 360
MANİSA,7,KIRKAĞAÇ,Zeytin (Yağlık),   
MANİSA,8,KÖPRÜBAŞI,Zeytin (Yağlık),  1 978
MANİSA,9,KULA,Zeytin (Yağlık),  2 274
MANİSA,0,MERKEZ,Zeytin (Yağlık),  47 463
MANİSA,10,SALİHLİ,Zeytin (Yağlık),   
MANİSA,11,SARIGÖL,Zeytin (Yağlık),  12 588
MANİSA,12,SARUHANLI,Zeytin (Yağlık),  1 315
MANİSA,13,SELENDİ,Zeytin (Yağlık),  2 472
MANİSA,14,SOMA,Zeytin (Yağlık),  12 113
MANİSA,15,TURGUTLU,Zeytin (Yağlık),  21 754
KAHRAMANMARAŞ,2,ANDIRIN,Zeytin (Yağlık),  5 933
KAHRAMANMARAŞ,0,MERKEZ,Zeytin (Yağlık),   
KAHRAMANMARAŞ,8,PAZARCIK,Zeytin (Yağlık),   
KAHRAMANMARAŞ,9,TÜRKOĞLU,Zeytin (Yağlık),  7 762
MARDİN,3,KIZILTEPE,Zeytin (Yağlık),   
MARDİN,0,MERKEZ,Zeytin (Yağlık),   
MARDİN,6,NUSAYBİN,Zeytin (Yağlık),   
MARDİN,9,YEŞİLLİ,Zeytin (Yağlık),   
MUĞLA,1,BODRUM,Zeytin (Yağlık),   198
MUĞLA,2,DALAMAN,Zeytin (Yağlık),  25 116
MUĞLA,3,DATÇA,Zeytin (Yağlık),  51 616
MUĞLA,4,FETHİYE,Zeytin (Yağlık),  133 491
MUĞLA,5,KAVAKLIDERE,Zeytin (Yağlık),   791
MUĞLA,6,KÖYCEĞİZ,Zeytin (Yağlık),  22 743
MUĞLA,7,MARMARİS,Zeytin (Yağlık),  116 681
MUĞLA,0,MERKEZ,Zeytin (Yağlık),  64 273
MUĞLA,8,MİLAS,Zeytin (Yağlık),  91 960
MUĞLA,9,ORTACA,Zeytin (Yağlık),  4 548
MUĞLA,10,ULA,Zeytin (Yağlık),  107 782
MUĞLA,11,YATAĞAN,Zeytin (Yağlık),  343 813
SAKARYA,4,GEYVE,Zeytin (Yağlık),  54 385
SAKARYA,10,PAMUKOVA,Zeytin (Yağlık),   198
TEKİRDAĞ,0,MERKEZ,Zeytin (Yağlık),   
TEKİRDAĞ,8,ŞARKÖY,Zeytin (Yağlık),  18 170
ŞANLIURFA,1,AKÇAKALE,Zeytin (Yağlık),  1 285
ŞANLIURFA,2,BİRECİK,Zeytin (Yağlık),   316
ŞANLIURFA,3,BOZOVA,Zeytin (Yağlık),   218
ŞANLIURFA,4,CEYLANPINAR,Zeytin (Yağlık),   494
ŞANLIURFA,5,HALFETİ,Zeytin (Yağlık),  1 780
ŞANLIURFA,6,HARRAN,Zeytin (Yağlık),   
ŞANLIURFA,7,HİLVAN,Zeytin (Yağlık),   
ŞANLIURFA,0,MERKEZ,Zeytin (Yağlık),  7 663
ŞANLIURFA,8,SİVEREK,Zeytin (Yağlık),   
ŞANLIURFA,9,SURUÇ,Zeytin (Yağlık),   
ŞANLIURFA,10,VİRANŞEHİR,Zeytin (Yağlık),   
UŞAK,2,EŞME,Zeytin (Yağlık),   
UŞAK,0,MERKEZ,Zeytin (Yağlık),   
KARAMAN,2,BAŞYAYLA,Zeytin (Yağlık),   
KARAMAN,3,ERMENEK,Zeytin (Yağlık),   341
KARAMAN,0,MERKEZ,Zeytin (Yağlık),   989
ŞIRNAK,0,MERKEZ,Zeytin (Yağlık),   
YALOVA,3,ÇINARCIK,Zeytin (Yağlık),   
YALOVA,5,TERMAL,Zeytin (Yağlık),   
KİLİS,1,ELBEYLİ,Zeytin (Yağlık),   
KİLİS,0,MERKEZ,Zeytin (Yağlık),   
KİLİS,2,MUSABEYLİ,Zeytin (Yağlık),   
KİLİS,3,POLATELİ,Zeytin (Yağlık),   
OSMANİYE,1,BAHÇE,Zeytin (Yağlık),  1 533
OSMANİYE,2,DÜZİÇİ,Zeytin (Yağlık),  7 317
OSMANİYE,3,HASANBEYLİ,Zeytin (Yağlık),  5 636
OSMANİYE,4,KADİRLİ,Zeytin (Yağlık),   
OSMANİYE,0,MERKEZ,Zeytin (Yağlık),  41 073
OSMANİYE,5,SUMBAS,Zeytin (Yağlık),   
OSMANİYE,6,TOPRAKKALE,Zeytin (Yağlık),  3 738
ADANA,3,ALADAĞ,Zeytin (Sofralık),  1 400
ADANA,4,CEYHAN,Zeytin (Sofralık),   
ADANA,5,FEKE,Zeytin (Sofralık),  2 450
ADANA,6,İMAMOĞLU,Zeytin (Sofralık),  2 800
ADANA,7,KARAİSALI,Zeytin (Sofralık),  10 465
ADANA,8,KARATAŞ,Zeytin (Sofralık),   
ADANA,9,KOZAN,Zeytin (Sofralık),   
ADANA,1,SEYHAN,Zeytin (Sofralık),  1 400
ADANA,13,YUMURTALIK,Zeytin (Sofralık),   
ADANA,2,YÜREĞİR,Zeytin (Sofralık),   
ADANA,14,SARIÇAM,Zeytin (Sofralık),   
ADANA,15,ÇUKUROVA,Zeytin (Sofralık),   350
ADIYAMAN,1,BESNİ,Zeytin (Sofralık),  7 805
ADIYAMAN,3,GERGER,Zeytin (Sofralık),  1 330
ADIYAMAN,4,GÖLBAŞI,Zeytin (Sofralık),   350
ADIYAMAN,5,KAHTA,Zeytin (Sofralık),  3 220
ADIYAMAN,0,MERKEZ,Zeytin (Sofralık),  8 120
ADIYAMAN,7,SİNCİK,Zeytin (Sofralık),   70
ADIYAMAN,8,TUT,Zeytin (Sofralık),   483
ANTALYA,1,AKSEKİ,Zeytin (Sofralık),  2 100
ANTALYA,2,ALANYA,Zeytin (Sofralık),  21 350
ANTALYA,4,FİNİKE,Zeytin (Sofralık),  17 920
ANTALYA,6,GÜNDOĞMUŞ,Zeytin (Sofralık),  2 643
ANTALYA,7,İBRADI,Zeytin (Sofralık),   105
ANTALYA,8,DEMRE,Zeytin (Sofralık),  24 500
ANTALYA,10,KEMER,Zeytin (Sofralık),  1 400
ANTALYA,11,KORKUTELİ,Zeytin (Sofralık),  1 400
ANTALYA,12,KUMLUCA,Zeytin (Sofralık),  7 700
ANTALYA,13,MANAVGAT,Zeytin (Sofralık),  27 370
ANTALYA,14,SERİK,Zeytin (Sofralık),  9 100
ANTALYA,15,AKSU,Zeytin (Sofralık),  16 800
ANTALYA,16,DÖŞEMEALTI,Zeytin (Sofralık),  23 100
ANTALYA,17,KEPEZ,Zeytin (Sofralık),  3 080
ANTALYA,18,KONYAALTI,Zeytin (Sofralık),  4 550
ANTALYA,19,MURATPAŞA,Zeytin (Sofralık),   690
ARTVİN,1,ARDANUÇ,Zeytin (Sofralık),   28
ARTVİN,0,MERKEZ,Zeytin (Sofralık),  1 400
ARTVİN,7,YUSUFELİ,Zeytin (Sofralık),   490
AYDIN,1,BOZDOĞAN,Zeytin (Sofralık),  62 300
AYDIN,2,BUHARKENT,Zeytin (Sofralık),   
AYDIN,3,ÇİNE,Zeytin (Sofralık),  10 150
AYDIN,4,DİDİM,Zeytin (Sofralık),   
AYDIN,5,GERMENCİK,Zeytin (Sofralık),  5 390
AYDIN,6,İNCİRLİOVA,Zeytin (Sofralık),   
AYDIN,7,KARACASU,Zeytin (Sofralık),   
AYDIN,8,KARPUZLU,Zeytin (Sofralık),  8 050
AYDIN,9,KOÇARLI,Zeytin (Sofralık),  1 470
AYDIN,10,KÖŞK,Zeytin (Sofralık),  3 850
AYDIN,11,KUŞADASI,Zeytin (Sofralık),   
AYDIN,12,KUYUCAK,Zeytin (Sofralık),  18 067
AYDIN,0,MERKEZ,Zeytin (Sofralık),  31 675
AYDIN,13,NAZİLLİ,Zeytin (Sofralık),  1 533
AYDIN,14,SÖKE,Zeytin (Sofralık),  7 000
AYDIN,15,SULTANHİSAR,Zeytin (Sofralık),   
AYDIN,16,YENİPAZAR,Zeytin (Sofralık),  5 600
BALIKESİR,1,AYVALIK,Zeytin (Sofralık),   
BALIKESİR,2,BALYA,Zeytin (Sofralık),   
BALIKESİR,3,BANDIRMA,Zeytin (Sofralık),   
BALIKESİR,4,BİGADİÇ,Zeytin (Sofralık),  2 492
BALIKESİR,5,BURHANİYE,Zeytin (Sofralık),   
BALIKESİR,6,DURSUNBEY,Zeytin (Sofralık),   
BALIKESİR,7,EDREMİT,Zeytin (Sofralık),   
BALIKESİR,8,ERDEK,Zeytin (Sofralık),   
BALIKESİR,9,GÖMEÇ,Zeytin (Sofralık),   
BALIKESİR,10,GÖNEN,Zeytin (Sofralık),  18 567
BALIKESİR,11,HAVRAN,Zeytin (Sofralık),   
BALIKESİR,12,İVRİNDİ,Zeytin (Sofralık),   
BALIKESİR,13,KEPSUT,Zeytin (Sofralık),  2 100
BALIKESİR,14,MANYAS,Zeytin (Sofralık),  12 600
BALIKESİR,15,MARMARA,Zeytin (Sofralık),  7 000
BALIKESİR,0,MERKEZ,Zeytin (Sofralık),   980
BALIKESİR,16,SAVAŞTEPE,Zeytin (Sofralık),   270
BALIKESİR,17,SINDIRGI,Zeytin (Sofralık),   
BALIKESİR,18,SUSURLUK,Zeytin (Sofralık),   749
BİLECİK,2,GÖLPAZARI,Zeytin (Sofralık),   210
BİLECİK,3,İNHİSAR,Zeytin (Sofralık),  4 200
BİLECİK,0,MERKEZ,Zeytin (Sofralık),  1 365
BİLECİK,4,OSMANELİ,Zeytin (Sofralık),  1 715
BİLECİK,6,SÖĞÜT,Zeytin (Sofralık),  4 340
BURDUR,1,AĞLASUN,Zeytin (Sofralık),  2 800
BURDUR,3,BUCAK,Zeytin (Sofralık),  1 750
BURSA,5,GEMLİK,Zeytin (Sofralık),   
BURSA,6,GÜRSU,Zeytin (Sofralık),   
BURSA,9,İZNİK,Zeytin (Sofralık),   
BURSA,10,KARACABEY,Zeytin (Sofralık),  12 674
BURSA,12,KESTEL,Zeytin (Sofralık),  6 090
BURSA,13,MUDANYA,Zeytin (Sofralık),   
BURSA,14,MUSTAFAKEMALPAŞA,Zeytin (Sofralık),  2 399
BURSA,1,NİLÜFER,Zeytin (Sofralık),   
BURSA,15,ORHANELİ,Zeytin (Sofralık),  2 100
BURSA,16,ORHANGAZİ,Zeytin (Sofralık),   
BURSA,2,OSMANGAZİ,Zeytin (Sofralık),   
BURSA,17,YENİŞEHİR,Zeytin (Sofralık),   368
BURSA,3,YILDIRIM,Zeytin (Sofralık),   
ÇANAKKALE,1,AYVACIK,Zeytin (Sofralık),  14 392
ÇANAKKALE,3,BİGA,Zeytin (Sofralık),  3 290
ÇANAKKALE,4,BOZCAADA,Zeytin (Sofralık),  3 476
ÇANAKKALE,6,ECEABAT,Zeytin (Sofralık),  12 600
ÇANAKKALE,7,EZİNE,Zeytin (Sofralık),   
ÇANAKKALE,8,GELİBOLU,Zeytin (Sofralık),  13 930
ÇANAKKALE,9,GÖKÇEADA,Zeytin (Sofralık),  6 090
ÇANAKKALE,10,LAPSEKİ,Zeytin (Sofralık),  1 050
ÇANAKKALE,0,MERKEZ,Zeytin (Sofralık),  1 141
DENİZLİ,1,ACIPAYAM,Zeytin (Sofralık),  3 941
DENİZLİ,2,AKKÖY,Zeytin (Sofralık),  4 200
DENİZLİ,3,BABADAĞ,Zeytin (Sofralık),  3 290
DENİZLİ,5,BEKİLLİ,Zeytin (Sofralık),   
DENİZLİ,6,BEYAĞAÇ,Zeytin (Sofralık),  9 800
DENİZLİ,8,BULDAN,Zeytin (Sofralık),  12 110
DENİZLİ,9,ÇAL,Zeytin (Sofralık),  1 015
DENİZLİ,10,ÇAMELİ,Zeytin (Sofralık),  1 078
DENİZLİ,13,GÜNEY,Zeytin (Sofralık),  3 850
DENİZLİ,14,HONAZ,Zeytin (Sofralık),  2 345
DENİZLİ,15,KALE,Zeytin (Sofralık),  9 800
DENİZLİ,0,MERKEZ,Zeytin (Sofralık),  14 245
DENİZLİ,16,SARAYKÖY,Zeytin (Sofralık),  7 420
DENİZLİ,18,TAVAS,Zeytin (Sofralık),  10 220
ESKİŞEHİR,1,ALPU,Zeytin (Sofralık),   
ESKİŞEHİR,2,BEYLİKOVA,Zeytin (Sofralık),   
ESKİŞEHİR,3,ÇİFTELER,Zeytin (Sofralık),   
ESKİŞEHİR,4,GÜNYÜZÜ,Zeytin (Sofralık),   
ESKİŞEHİR,5,HAN,Zeytin (Sofralık),   
ESKİŞEHİR,6,İNÖNÜ,Zeytin (Sofralık),   
ESKİŞEHİR,7,MAHMUDİYE,Zeytin (Sofralık),   
ESKİŞEHİR,8,MİHALGAZİ,Zeytin (Sofralık),  1 890
ESKİŞEHİR,10,SARICAKAYA,Zeytin (Sofralık),  6 650
GAZİANTEP,3,ARABAN,Zeytin (Sofralık),   350
